Factura;Fecha;ID_Canal;Cliente;Tipo_Cliente;ID_Vehiculo;Costo_Vehiculo;Precio_Venta;ID_SEDE;ID_Vendedor
2345;15/05/2022 0:00;2;462;Persona;18;17500;21500;4;7
2346;15/05/2022 0:00;2;991;Persona;60;17300;18900;4;7
2347;15/05/2022 0:00;2;391;Persona;165;16900;19100;4;7
2348;16/05/2022 0:00;2;1052;Persona;24;17200;18600;4;7
2349;16/05/2022 0:00;1;1073;Persona;166;18200;23600;4;7
2350;16/05/2022 0:00;1;107;Persona;116;17700;21700;4;7
2351;16/05/2022 0:00;1;736;Persona;20;17600;19500;4;7
2352;16/05/2022 0:00;1;1143;Persona;110;17200;19000;4;7
2353;16/05/2022 0:00;3;447;Persona;176;17600;22000;4;3
2354;16/05/2022 0:00;3;803;Persona;21;18000;20900;4;3
2355;16/05/2022 0:00;3;58;Persona;20;17600;18600;4;3
2356;17/05/2022 0:00;3;328;Persona;36;17600;21800;4;3
2357;17/05/2022 0:00;3;125;Persona;54;17800;22000;1;4
2358;17/05/2022 0:00;3;1019;Persona;111;17500;18900;1;4
2359;17/05/2022 0:00;3;864;Persona;137;17800;22500;1;4
2360;17/05/2022 0:00;3;765;Persona;177;16600;20500;1;4
2361;17/05/2022 0:00;2;616;Persona;123;18200;21800;4;3
2362;17/05/2022 0:00;2;201;Persona;106;17600;20900;4;3
2363;17/05/2022 0:00;2;279;Persona;46;16700;17900;4;3
2364;17/05/2022 0:00;2;488;Persona;60;17300;21200;4;3
2365;17/05/2022 0:00;4;987;Persona;165;16900;19000;2;11
2366;17/05/2022 0:00;4;949;Persona;135;17800;21100;2;11
2367;17/05/2022 0:00;4;1002;Persona;165;16900;18400;2;11
2368;17/05/2022 0:00;4;768;Persona;87;18000;20700;2;11
2369;17/05/2022 0:00;2;412;Persona;171;16800;19900;1;9
2370;17/05/2022 0:00;2;320;Persona;145;17400;20300;1;9
2371;17/05/2022 0:00;2;805;Persona;172;17700;22300;1;9
2372;18/05/2022 0:00;1;1120;Empresa;127;17900;21800;1;4
2373;18/05/2022 0:00;1;922;Empresa;143;17700;20900;1;4
2374;18/05/2022 0:00;1;514;Empresa;100;18100;19200;1;4
2375;18/05/2022 0:00;1;78;Empresa;50;16300;20100;1;4
2376;18/05/2022 0:00;4;261;Persona;2;16800;17600;1;9
2377;18/05/2022 0:00;4;1100;Persona;4;17700;22600;1;9
2378;18/05/2022 0:00;4;256;Persona;96;17200;21100;1;9
2379;18/05/2022 0:00;4;753;Persona;93;16800;19100;1;9
2380;18/05/2022 0:00;2;241;Persona;171;16800;19600;4;10
2381;18/05/2022 0:00;2;927;Persona;3;17000;20200;4;10
2382;18/05/2022 0:00;2;792;Persona;125;17300;20600;4;10
2383;18/05/2022 0:00;2;430;Persona;158;17400;20900;4;10
2384;18/05/2022 0:00;1;424;Empresa;134;18000;19000;2;11
2385;18/05/2022 0:00;1;243;Empresa;90;17400;21200;2;11
2386;18/05/2022 0:00;1;93;Empresa;170;17400;18400;2;11
2387;18/05/2022 0:00;1;448;Empresa;41;17600;21500;2;11
2388;18/05/2022 0:00;3;146;Persona;9;17100;20300;1;4
2389;18/05/2022 0:00;3;1098;Persona;176;17600;19700;1;4
2390;18/05/2022 0:00;3;598;Persona;95;17700;22100;1;4
2391;18/05/2022 0:00;3;272;Persona;36;17600;19000;1;4
2392;18/05/2022 0:00;4;160;Empresa;168;17500;20200;4;7
2393;18/05/2022 0:00;4;34;Empresa;4;17700;22500;4;7
2394;18/05/2022 0:00;4;1157;Empresa;110;17200;19800;4;7
2395;18/05/2022 0:00;4;656;Empresa;149;17600;20800;4;7
2396;19/05/2022 0:00;2;158;Persona;39;17200;18400;4;1
2397;19/05/2022 0:00;2;662;Persona;139;17100;21400;4;1
2398;19/05/2022 0:00;2;1145;Persona;149;17600;19500;4;1
2399;19/05/2022 0:00;2;725;Persona;149;17600;19800;4;1
2400;19/05/2022 0:00;1;984;Persona;171;16800;18300;4;2
2401;19/05/2022 0:00;1;78;Persona;112;17500;22400;4;2
2402;19/05/2022 0:00;1;739;Persona;7;17800;19900;4;2
2403;19/05/2022 0:00;1;878;Persona;5;17200;18300;4;2
2404;19/05/2022 0:00;1;111;Persona;55;17800;20500;4;5
2405;19/05/2022 0:00;1;1163;Persona;56;17400;20000;4;5
2406;19/05/2022 0:00;1;530;Persona;33;17100;18800;4;5
2407;19/05/2022 0:00;1;272;Persona;32;17800;19900;4;5
2408;19/05/2022 0:00;3;84;Empresa;142;17200;20700;4;10
2409;19/05/2022 0:00;3;283;Empresa;155;18000;21300;4;10
2410;19/05/2022 0:00;3;323;Empresa;153;17200;20300;4;10
2411;19/05/2022 0:00;3;85;Empresa;126;18100;22100;4;10
2412;19/05/2022 0:00;3;194;Persona;5;17200;20700;4;1
2413;19/05/2022 0:00;3;54;Persona;87;18000;20700;4;1
2414;19/05/2022 0:00;3;767;Persona;155;18000;21200;4;1
2415;19/05/2022 0:00;3;1162;Persona;88;17000;18400;4;1
2416;20/05/2022 0:00;1;293;Persona;118;18000;22400;1;4
2417;20/05/2022 0:00;1;632;Persona;34;17500;19600;1;4
2418;20/05/2022 0:00;1;433;Persona;170;17400;22000;1;4
2419;20/05/2022 0:00;1;482;Persona;140;17300;19800;1;4
2420;20/05/2022 0:00;4;832;Persona;105;18200;20200;1;4
2421;20/05/2022 0:00;4;373;Persona;174;17400;20700;1;4
2422;20/05/2022 0:00;4;1031;Persona;112;17500;22400;1;4
2423;20/05/2022 0:00;4;111;Persona;79;17700;20700;1;4
2424;20/05/2022 0:00;3;26;Persona;100;18100;19300;4;12
2425;20/05/2022 0:00;3;478;Persona;38;18100;21600;4;12
2426;20/05/2022 0:00;3;478;Persona;53;16800;19500;4;12
2427;20/05/2022 0:00;3;567;Persona;61;17600;20800;4;12
2428;20/05/2022 0:00;4;659;Empresa;85;17600;18900;4;5
2429;20/05/2022 0:00;4;1094;Empresa;148;17000;20800;4;5
2430;20/05/2022 0:00;4;8;Empresa;31;16500;20600;4;5
2431;20/05/2022 0:00;4;630;Empresa;65;17100;18900;4;5
2432;20/05/2022 0:00;2;98;Persona;111;17500;20700;2;11
2433;20/05/2022 0:00;2;120;Persona;123;18200;22300;2;11
2434;20/05/2022 0:00;2;510;Persona;34;17500;21600;2;11
2435;20/05/2022 0:00;2;36;Persona;126;18100;20100;2;11
2436;20/05/2022 0:00;2;890;Persona;143;17700;20000;4;10
2437;20/05/2022 0:00;2;355;Persona;136;17600;21500;4;10
2438;20/05/2022 0:00;2;248;Persona;167;18200;21700;4;10
2439;21/05/2022 0:00;2;446;Persona;155;18000;20800;4;10
2440;21/05/2022 0:00;1;566;Persona;101;17500;20300;2;11
2441;21/05/2022 0:00;1;445;Persona;115;18400;21500;2;11
2442;21/05/2022 0:00;1;162;Persona;63;17400;18700;2;11
2443;21/05/2022 0:00;1;1091;Persona;100;18100;20300;2;11
2444;21/05/2022 0:00;3;499;Persona;179;17500;20800;4;10
2445;21/05/2022 0:00;3;1160;Persona;87;18000;19900;4;10
2446;21/05/2022 0:00;3;878;Persona;171;16800;18100;4;10
2447;21/05/2022 0:00;3;597;Persona;103;18000;22600;4;10
2448;21/05/2022 0:00;2;892;Persona;166;18200;22900;4;3
2449;21/05/2022 0:00;2;591;Persona;145;17400;19900;4;3
2450;21/05/2022 0:00;2;1079;Persona;96;17200;19800;4;3
2451;21/05/2022 0:00;2;933;Persona;168;17500;18700;4;2
2452;21/05/2022 0:00;2;727;Persona;118;18000;23000;4;2
2453;21/05/2022 0:00;2;111;Persona;84;18500;21300;4;2
2454;21/05/2022 0:00;2;557;Persona;10;16300;18500;4;2
2455;21/05/2022 0:00;1;100;Persona;97;17500;19700;3;6
2456;21/05/2022 0:00;1;248;Persona;96;17200;22000;3;6
2457;21/05/2022 0:00;1;1153;Persona;12;17400;22200;3;6
2458;21/05/2022 0:00;1;786;Persona;66;18400;22200;3;6
2459;21/05/2022 0:00;1;1047;Persona;27;17400;22300;3;6
2460;21/05/2022 0:00;1;127;Persona;34;17500;22600;3;6
2461;21/05/2022 0:00;1;1170;Persona;176;17600;22700;3;6
2462;21/05/2022 0:00;3;795;Persona;35;18000;19800;4;1
2463;21/05/2022 0:00;3;493;Persona;37;17600;19000;4;1
2464;21/05/2022 0:00;3;339;Persona;179;17500;19200;4;1
2465;21/05/2022 0:00;3;501;Persona;101;17500;21200;4;1
2466;21/05/2022 0:00;2;891;Persona;87;18000;19400;2;11
2467;21/05/2022 0:00;2;815;Persona;170;17400;21000;2;11
2468;21/05/2022 0:00;2;794;Persona;10;16300;19000;2;11
2469;21/05/2022 0:00;2;1057;Persona;101;17500;22400;2;11
2470;21/05/2022 0:00;2;392;Persona;114;17800;23100;4;7
2471;21/05/2022 0:00;2;105;Persona;3;17000;20000;4;7
2472;21/05/2022 0:00;2;868;Persona;152;16600;21000;4;7
2473;21/05/2022 0:00;2;395;Persona;57;17700;18600;4;7
2474;21/05/2022 0:00;2;173;Persona;19;17000;19100;1;9
2475;21/05/2022 0:00;2;113;Persona;147;17300;18500;1;9
2476;21/05/2022 0:00;2;884;Persona;87;18000;22500;1;9
2477;21/05/2022 0:00;2;12;Persona;110;17200;18200;1;9
2478;21/05/2022 0:00;4;434;Persona;11;17300;20200;2;11
2479;21/05/2022 0:00;4;337;Persona;118;18000;20200;2;11
2480;21/05/2022 0:00;4;68;Persona;142;17200;19900;2;11
2481;21/05/2022 0:00;4;1112;Persona;142;17200;22300;2;11
2482;21/05/2022 0:00;4;1037;Empresa;55;17800;22300;2;11
2483;21/05/2022 0:00;4;668;Empresa;134;18000;22100;2;11
2484;21/05/2022 0:00;4;410;Empresa;116;17700;20800;2;11
2485;21/05/2022 0:00;4;420;Empresa;174;17400;22500;2;11
2486;21/05/2022 0:00;1;575;Persona;137;17800;21600;4;7
2487;21/05/2022 0:00;1;189;Persona;84;18500;23400;4;7
2488;21/05/2022 0:00;1;864;Persona;86;17000;19300;4;7
2489;21/05/2022 0:00;1;438;Persona;126;18100;20900;4;7
2490;21/05/2022 0:00;3;700;Persona;18;17500;20000;2;8
2491;21/05/2022 0:00;3;547;Persona;87;18000;22100;2;8
2492;21/05/2022 0:00;3;766;Persona;23;17100;19100;2;8
2493;22/05/2022 0:00;3;792;Persona;119;17300;20500;4;10
2494;22/05/2022 0:00;3;750;Persona;93;16800;18600;4;10
2495;22/05/2022 0:00;3;405;Persona;146;17100;22000;4;10
2496;22/05/2022 0:00;1;595;Empresa;8;18300;23700;4;3
2497;22/05/2022 0:00;1;130;Empresa;170;17400;20000;4;3
2498;22/05/2022 0:00;1;783;Empresa;60;17300;21800;4;3
2499;22/05/2022 0:00;1;725;Empresa;96;17200;18900;4;3
2500;22/05/2022 0:00;2;509;Empresa;132;17200;20900;3;6
2501;22/05/2022 0:00;2;625;Empresa;87;18000;20800;3;6
2502;22/05/2022 0:00;2;390;Empresa;78;17200;18500;3;6
2503;22/05/2022 0:00;2;911;Empresa;152;16600;21100;3;6
2504;22/05/2022 0:00;4;521;Persona;176;17600;19000;2;8
2505;22/05/2022 0:00;4;277;Persona;23;17100;21100;2;8
2506;22/05/2022 0:00;4;950;Persona;63;17400;22100;2;8
2507;22/05/2022 0:00;4;978;Persona;59;18100;21400;2;8
2508;22/05/2022 0:00;4;270;Persona;21;18000;20400;2;8
2509;22/05/2022 0:00;4;367;Persona;75;17000;21700;2;8
2510;22/05/2022 0:00;2;803;Persona;72;17800;21700;2;8
2511;22/05/2022 0:00;2;1020;Persona;164;16800;20900;2;8
2512;23/05/2022 0:00;2;1097;Persona;18;17500;19100;2;8
2513;23/05/2022 0:00;2;409;Persona;85;17600;19800;2;8
2514;23/05/2022 0:00;4;856;Persona;105;18200;20000;4;2
2515;23/05/2022 0:00;4;5;Persona;48;17100;22000;4;2
2516;23/05/2022 0:00;4;250;Persona;149;17600;19900;4;2
2517;23/05/2022 0:00;4;467;Persona;60;17300;21400;4;2
2518;23/05/2022 0:00;4;171;Persona;123;18200;20800;4;7
2519;23/05/2022 0:00;4;3;Persona;127;17900;21600;4;7
2520;23/05/2022 0:00;4;1155;Persona;69;17800;20800;4;7
2521;23/05/2022 0:00;4;258;Persona;61;17600;19300;4;1
2522;23/05/2022 0:00;4;639;Persona;121;17100;18700;4;1
2523;23/05/2022 0:00;4;949;Persona;174;17400;21900;4;1
2524;23/05/2022 0:00;4;892;Persona;65;17100;18400;4;1
2525;23/05/2022 0:00;2;675;Persona;85;17600;19000;4;3
2526;23/05/2022 0:00;2;24;Persona;77;17300;20400;4;3
2527;23/05/2022 0:00;2;1016;Persona;151;17200;19800;4;3
2528;23/05/2022 0:00;2;39;Persona;140;17300;21000;4;3
2529;23/05/2022 0:00;2;966;Empresa;75;17000;19700;4;12
2530;23/05/2022 0:00;2;141;Empresa;118;18000;20500;4;12
2531;23/05/2022 0:00;2;503;Empresa;78;17200;18200;4;12
2532;24/05/2022 0:00;2;797;Empresa;167;18200;21100;4;12
2533;24/05/2022 0:00;1;1122;Persona;103;18000;20100;3;6
2534;24/05/2022 0:00;1;492;Persona;83;17300;21600;3;6
2535;24/05/2022 0:00;1;396;Persona;142;17200;21500;3;6
2536;24/05/2022 0:00;1;869;Persona;141;18800;21500;3;6
2537;24/05/2022 0:00;3;1070;Persona;11;17300;19300;2;8
2538;24/05/2022 0:00;3;772;Persona;50;16300;20200;2;8
2539;24/05/2022 0:00;3;832;Persona;69;17800;20300;2;8
2540;24/05/2022 0:00;3;892;Persona;163;17800;21000;2;8
2541;24/05/2022 0:00;3;1055;Persona;74;18100;22900;4;7
2542;24/05/2022 0:00;3;146;Persona;179;17500;21600;4;7
2543;24/05/2022 0:00;3;366;Persona;172;17700;22500;4;7
2544;24/05/2022 0:00;3;870;Persona;102;17800;23100;4;7
2545;24/05/2022 0:00;3;765;Persona;155;18000;19400;2;8
2546;24/05/2022 0:00;3;1104;Persona;43;18400;19500;2;8
2547;25/05/2022 0:00;3;928;Persona;66;18400;23300;2;8
2548;25/05/2022 0:00;3;736;Persona;94;17500;20800;2;8
2549;25/05/2022 0:00;2;700;Persona;101;17500;20200;4;2
2550;25/05/2022 0:00;2;1177;Persona;153;17200;20200;4;2
2551;25/05/2022 0:00;2;531;Persona;79;17700;20500;4;2
2552;25/05/2022 0:00;2;1023;Persona;150;17600;22200;4;2
2553;25/05/2022 0:00;2;487;Empresa;55;17800;21900;4;7
2554;25/05/2022 0:00;2;1122;Empresa;23;17100;17900;4;7
2555;25/05/2022 0:00;2;639;Empresa;63;17400;18600;4;7
2556;25/05/2022 0:00;2;438;Empresa;148;17000;18300;4;7
2557;25/05/2022 0:00;1;932;Persona;119;17300;18600;4;2
2558;25/05/2022 0:00;1;511;Persona;105;18200;20000;4;2
2559;25/05/2022 0:00;1;307;Persona;43;18400;19700;4;2
2560;25/05/2022 0:00;1;790;Persona;159;17400;22400;4;2
2561;25/05/2022 0:00;1;326;Persona;175;17800;18900;3;6
2562;25/05/2022 0:00;1;870;Persona;168;17500;18600;3;6
2563;25/05/2022 0:00;1;174;Persona;36;17600;19200;3;6
2564;25/05/2022 0:00;1;1113;Persona;112;17500;20300;3;6
2565;25/05/2022 0:00;4;283;Empresa;40;17000;19500;4;5
2566;26/05/2022 0:00;4;815;Empresa;72;17800;21900;4;5
2567;26/05/2022 0:00;4;602;Empresa;57;17700;20200;4;5
2568;26/05/2022 0:00;4;291;Empresa;97;17500;19600;4;5
2569;26/05/2022 0:00;2;658;Persona;14;16800;21100;4;12
2570;26/05/2022 0:00;2;349;Persona;11;17300;22200;4;12
2571;26/05/2022 0:00;2;719;Persona;65;17100;19700;4;12
2572;26/05/2022 0:00;2;218;Persona;121;17100;19200;4;12
2573;26/05/2022 0:00;2;777;Persona;107;17300;19600;4;2
2574;26/05/2022 0:00;2;508;Persona;63;17400;20500;4;2
2575;26/05/2022 0:00;2;158;Persona;35;18000;20200;4;2
2576;26/05/2022 0:00;2;632;Persona;60;17300;20700;4;2
2577;26/05/2022 0:00;2;371;Persona;175;17800;19900;4;1
2578;27/05/2022 0:00;2;654;Persona;102;17800;22300;4;1
2579;27/05/2022 0:00;2;1093;Persona;36;17600;22100;4;1
2580;27/05/2022 0:00;2;979;Persona;136;17600;20000;4;1
2581;27/05/2022 0:00;2;490;Persona;146;17100;20700;4;1
2582;27/05/2022 0:00;2;1071;Persona;146;17100;19900;4;1
2583;27/05/2022 0:00;2;834;Persona;77;17300;21800;4;1
2584;27/05/2022 0:00;2;850;Persona;131;17000;20900;4;1
2585;27/05/2022 0:00;2;389;Empresa;127;17900;22600;2;8
2586;27/05/2022 0:00;2;561;Empresa;96;17200;21700;2;8
2587;27/05/2022 0:00;2;955;Empresa;173;17500;22400;2;8
2588;27/05/2022 0:00;2;844;Empresa;153;17200;22300;2;8
2589;27/05/2022 0:00;1;198;Persona;67;17700;20600;2;11
2590;27/05/2022 0:00;1;494;Persona;158;17400;22300;2;11
2591;27/05/2022 0:00;1;598;Persona;138;17400;21200;2;11
2592;27/05/2022 0:00;1;961;Persona;98;18000;21200;2;11
2593;27/05/2022 0:00;2;1125;Persona;125;17300;18900;4;3
2594;27/05/2022 0:00;2;542;Persona;171;16800;19400;4;3
2595;27/05/2022 0:00;2;471;Persona;143;17700;22900;4;3
2596;27/05/2022 0:00;4;369;Persona;131;17000;20500;1;4
2597;27/05/2022 0:00;4;906;Persona;121;17100;19400;1;4
2598;27/05/2022 0:00;4;446;Persona;38;18100;21900;1;4
2599;27/05/2022 0:00;4;271;Persona;15;17200;21300;1;4
2600;27/05/2022 0:00;4;327;Persona;113;18000;19900;3;6
2601;27/05/2022 0:00;4;1082;Persona;58;17600;18700;3;6
2602;27/05/2022 0:00;4;898;Persona;38;18100;22700;3;6
2603;27/05/2022 0:00;4;714;Persona;43;18400;22800;3;6
2604;27/05/2022 0:00;1;1149;Persona;177;16600;18700;4;10
2605;28/05/2022 0:00;1;93;Persona;128;17500;19500;4;10
2606;28/05/2022 0:00;1;116;Persona;119;17300;21800;4;10
2607;28/05/2022 0:00;1;767;Persona;178;17400;20700;4;10
2608;28/05/2022 0:00;2;827;Persona;91;18300;22600;1;9
2609;28/05/2022 0:00;2;998;Persona;60;17300;21900;1;9
2610;28/05/2022 0:00;2;491;Persona;130;17900;21500;1;9
2611;28/05/2022 0:00;2;782;Persona;91;18300;21400;1;9
2612;28/05/2022 0:00;2;71;Persona;63;17400;18700;2;8
2613;28/05/2022 0:00;2;7;Persona;170;17400;22300;2;8
2614;28/05/2022 0:00;2;392;Persona;174;17400;18500;2;8
2615;28/05/2022 0:00;2;416;Persona;109;17700;20300;2;8
2616;28/05/2022 0:00;3;849;Persona;85;17600;20200;2;11
2617;28/05/2022 0:00;3;907;Persona;21;18000;22300;2;11
2618;28/05/2022 0:00;3;378;Persona;11;17300;18800;2;11
2619;28/05/2022 0:00;3;543;Persona;113;18000;21400;2;11
2620;28/05/2022 0:00;3;794;Empresa;137;17800;19200;4;5
2621;28/05/2022 0:00;3;998;Empresa;53;16800;18100;4;5
2622;28/05/2022 0:00;3;129;Empresa;66;18400;20900;4;5
2623;28/05/2022 0:00;3;353;Empresa;49;17300;20000;4;5
2624;28/05/2022 0:00;2;427;Persona;96;17200;18500;1;4
2625;28/05/2022 0:00;2;1097;Persona;25;17500;20900;1;4
2626;28/05/2022 0:00;2;532;Persona;81;17400;21000;1;4
2627;28/05/2022 0:00;2;193;Persona;115;18400;23300;1;4
2628;28/05/2022 0:00;4;803;Persona;86;17000;20500;4;7
2629;28/05/2022 0:00;4;290;Persona;59;18100;19600;4;7
2630;28/05/2022 0:00;4;511;Persona;89;17200;21000;4;7
2631;28/05/2022 0:00;4;695;Persona;141;18800;19700;4;7
2632;28/05/2022 0:00;4;861;Persona;148;17000;17900;2;11
2633;29/05/2022 0:00;4;242;Persona;115;18400;20700;2;11
2634;29/05/2022 0:00;4;650;Persona;2;16800;18300;2;11
2635;29/05/2022 0:00;4;28;Persona;124;17500;22100;2;11
2636;29/05/2022 0:00;2;473;Persona;14;16800;18500;4;7
2637;29/05/2022 0:00;2;371;Persona;177;16600;18900;4;7
2638;29/05/2022 0:00;2;91;Persona;156;17200;18800;4;7
2639;29/05/2022 0:00;2;474;Persona;33;17100;21000;4;7
2640;29/05/2022 0:00;4;1088;Empresa;138;17400;20700;4;1
2641;29/05/2022 0:00;4;453;Empresa;84;18500;22500;4;1
2642;29/05/2022 0:00;4;969;Empresa;159;17400;19600;4;1
2643;29/05/2022 0:00;4;875;Empresa;74;18100;21300;4;1
2644;29/05/2022 0:00;4;587;Persona;115;18400;19900;4;12
2645;29/05/2022 0:00;4;208;Persona;25;17500;18900;4;12
2646;29/05/2022 0:00;4;872;Persona;6;17100;21300;4;12
2647;29/05/2022 0:00;4;891;Persona;179;17500;21100;4;12
2648;29/05/2022 0:00;3;557;Persona;116;17700;19200;4;7
2649;29/05/2022 0:00;3;786;Persona;80;17400;19000;4;7
2650;29/05/2022 0:00;3;1127;Persona;125;17300;19800;4;7
2651;29/05/2022 0:00;3;1121;Persona;7;17800;20100;4;7
2652;29/05/2022 0:00;3;108;Persona;26;17200;18800;4;3
2653;29/05/2022 0:00;3;901;Persona;73;17100;21700;4;3
2654;29/05/2022 0:00;3;751;Persona;134;18000;20500;4;3
2655;29/05/2022 0:00;3;150;Persona;20;17600;19000;4;3
2656;29/05/2022 0:00;4;851;Persona;62;17100;21300;4;7
2657;29/05/2022 0:00;4;1037;Persona;48;17100;19500;4;7
2658;29/05/2022 0:00;4;819;Persona;173;17500;21200;4;7
2659;30/05/2022 0:00;4;1098;Persona;147;17300;21700;4;7
2660;30/05/2022 0:00;4;256;Persona;160;16800;18600;1;9
2661;30/05/2022 0:00;4;914;Persona;85;17600;21900;1;9
2662;30/05/2022 0:00;4;1152;Persona;73;17100;20400;1;9
2663;30/05/2022 0:00;4;126;Persona;93;16800;18100;1;9
2664;30/05/2022 0:00;2;940;Persona;166;18200;23200;4;10
2665;30/05/2022 0:00;2;974;Persona;160;16800;18900;4;10
2666;30/05/2022 0:00;2;574;Persona;173;17500;18400;4;10
2667;30/05/2022 0:00;2;6;Persona;155;18000;22500;4;10
2668;30/05/2022 0:00;1;1043;Persona;49;17300;21000;2;8
2669;30/05/2022 0:00;1;489;Persona;140;17300;20500;2;8
2670;30/05/2022 0:00;1;659;Persona;60;17300;19300;2;8
2671;30/05/2022 0:00;1;563;Persona;111;17500;20000;2;8
2672;30/05/2022 0:00;4;187;Persona;131;17000;19800;2;11
2673;30/05/2022 0:00;4;557;Persona;61;17600;19900;2;11
2674;30/05/2022 0:00;4;1160;Persona;94;17500;20600;2;11
2675;30/05/2022 0:00;4;916;Persona;14;16800;18700;2;11
2676;30/05/2022 0:00;4;207;Persona;178;17400;20400;4;12
2677;30/05/2022 0:00;4;1166;Persona;41;17600;21200;4;12
2678;30/05/2022 0:00;4;817;Persona;4;17700;19000;4;12
2679;31/05/2022 0:00;4;768;Persona;84;18500;21500;4;12
2680;31/05/2022 0:00;4;249;Persona;141;18800;23400;4;12
2681;31/05/2022 0:00;4;429;Persona;72;17800;23100;4;12
2682;31/05/2022 0:00;4;648;Persona;9;17100;18600;4;12
2683;31/05/2022 0:00;4;472;Persona;21;18000;21900;4;12
2684;31/05/2022 0:00;4;1035;Persona;76;17700;21500;4;2
2685;31/05/2022 0:00;4;613;Persona;41;17600;19600;4;2
2686;31/05/2022 0:00;4;873;Persona;141;18800;23100;4;2
2687;31/05/2022 0:00;4;1152;Persona;33;17100;22000;4;2
2688;31/05/2022 0:00;3;206;Persona;54;17800;20000;4;1
2689;31/05/2022 0:00;3;443;Persona;11;17300;18500;4;1
2690;31/05/2022 0:00;3;262;Persona;45;17500;21200;4;1
2691;31/05/2022 0:00;3;410;Persona;158;17400;18300;4;1
2692;31/05/2022 0:00;2;226;Persona;29;17700;20800;2;11
2693;31/05/2022 0:00;2;1142;Persona;75;17000;19900;2;11
2694;31/05/2022 0:00;2;113;Persona;138;17400;21100;2;11
2695;31/05/2022 0:00;2;494;Persona;152;16600;20000;2;11
2696;31/05/2022 0:00;4;1127;Empresa;80;17400;22200;4;12
2697;31/05/2022 0:00;4;343;Empresa;67;17700;19200;4;12
2698;01/06/2022 0:00;4;756;Empresa;26;17200;20600;4;12
2699;01/06/2022 0:00;4;415;Empresa;25;17500;22200;4;12
2700;01/06/2022 0:00;2;543;Persona;14;16800;19700;4;12
2701;01/06/2022 0:00;2;69;Persona;32;17800;23100;4;12
2702;01/06/2022 0:00;2;771;Persona;106;17600;20300;4;12
2703;01/06/2022 0:00;2;1075;Persona;90;17400;22100;4;12
2704;01/06/2022 0:00;2;403;Persona;34;17500;21900;4;12
2705;01/06/2022 0:00;2;653;Persona;53;16800;18700;4;12
2706;01/06/2022 0:00;2;861;Persona;3;17000;20800;4;12
2707;01/06/2022 0:00;2;89;Persona;107;17300;20100;4;12
2708;01/06/2022 0:00;1;628;Persona;89;17200;21500;4;2
2709;01/06/2022 0:00;1;287;Persona;157;18100;22400;4;2
2710;02/06/2022 0:00;1;960;Persona;154;17300;19700;4;2
2711;02/06/2022 0:00;3;1062;Persona;173;17500;22200;2;11
2712;02/06/2022 0:00;3;408;Persona;86;17000;18800;2;11
2713;02/06/2022 0:00;3;874;Persona;162;18500;20100;2;11
2714;02/06/2022 0:00;3;450;Persona;34;17500;19900;2;11
2715;02/06/2022 0:00;2;1021;Persona;27;17400;19500;3;6
2716;02/06/2022 0:00;2;536;Persona;28;17800;22100;3;6
2717;02/06/2022 0:00;2;821;Persona;71;17800;21700;3;6
2718;02/06/2022 0:00;2;543;Persona;143;17700;19500;3;6
2719;02/06/2022 0:00;2;56;Persona;106;17600;21600;1;9
2720;02/06/2022 0:00;2;1047;Persona;130;17900;19700;1;9
2721;02/06/2022 0:00;2;901;Persona;88;17000;18700;1;9
2722;03/06/2022 0:00;2;174;Persona;69;17800;18700;1;9
2723;03/06/2022 0:00;2;744;Persona;135;17800;22400;3;6
2724;03/06/2022 0:00;2;323;Persona;133;17500;19900;3;6
2725;03/06/2022 0:00;2;1019;Persona;163;17800;19400;3;6
2726;03/06/2022 0:00;2;659;Persona;20;17600;19600;3;6
2727;03/06/2022 0:00;2;957;Persona;101;17500;18400;2;11
2728;03/06/2022 0:00;2;1169;Persona;128;17500;19000;2;11
2729;03/06/2022 0:00;2;261;Persona;109;17700;21000;2;11
2730;03/06/2022 0:00;2;115;Persona;147;17300;19800;2;11
2731;03/06/2022 0:00;1;122;Persona;131;17000;21300;4;5
2732;03/06/2022 0:00;1;1023;Persona;134;18000;23100;4;5
2733;03/06/2022 0:00;1;751;Persona;152;16600;17700;4;5
2734;03/06/2022 0:00;1;180;Persona;12;17400;19200;4;5
2735;03/06/2022 0:00;1;99;Persona;64;17200;18400;4;12
2736;03/06/2022 0:00;1;973;Persona;169;18000;20600;4;12
2737;03/06/2022 0:00;1;806;Persona;99;17500;18300;4;12
2738;03/06/2022 0:00;1;725;Persona;64;17200;19000;4;12
2739;03/06/2022 0:00;4;906;Persona;162;18500;21500;3;6
2740;03/06/2022 0:00;4;440;Persona;120;17600;19900;3;6
2741;03/06/2022 0:00;4;990;Persona;2;16800;19700;3;6
2742;03/06/2022 0:00;4;797;Persona;46;16700;21500;3;6
2743;03/06/2022 0:00;2;428;Persona;81;17400;19100;4;2
2744;04/06/2022 0:00;2;943;Persona;82;17700;22700;4;2
2745;04/06/2022 0:00;2;995;Persona;124;17500;20400;4;2
